5.6000000000e-01 5.2536857913e-01 8.5087475933e-01 9.6488183940e-01
5.7000000000e-01 5.3354919108e-01 8.4576903507e-01 9.6375895075e-01
5.8000000000e-01 5.4167070508e-01 8.4059077277e-01 9.6262568624e-01
5.9000000000e-01 5.4973245802e-01 8.3534078351e-01 9.6148247833e-01
6.0000000000e-01 5.5773380232e-01 8.3001988274e-01 9.6032976181e-01
6.1000000000e-01 5.6567410580e-01 8.2462888988e-01 9.5916797355e-01
6.2000000000e-01 5.7355275172e-01 8.1916862793e-01 9.5799755231e-01
6.3000000000e-01 5.8136913870e-01 8.1363992316e-01 9.5681893853e-01
6.4000000000e-01 5.8912268066e-01 8.0804360472e-01 9.5563257414e-01
6.5000000000e-01 5.9681280675e-01 8.0238050431e-01 9.5443890240e-01
6.6000000000e-01 6.0443896131e-01 7.9665145581e-01 9.5323836762e-01
6.7000000000e-01 6.1200060372e-01 7.9085729499e-01 9.5203141505e-01
6.8000000000e-01 6.1949720838e-01 7.8499885911e-01 9.5081849066e-01
6.9000000000e-01 6.2692826455e-01 7.7907698663e-01 9.4960004094e-01
7.0000000000e-01 6.3429327628e-01 7.7309251688e-01 9.4837651273e-01
7.1000000000e-01 6.4159176225e-01 7.6704628974e-01 9.4714835302e-01
7.2000000000e-01 6.4882325570e-01 7.6093914531e-01 9.4591600880e-01
7.3000000000e-01 6.5598730423e-01 7.5477192362e-01 9.4467992683e-01
7.4000000000e-01 6.6308346973e-01 7.4854546433e-01 9.4344055352e-01
7.5000000000e-01 6.7011132817e-01 7.4226060643e-01 9.4219833472e-01
7.6000000000e-01 6.7707046949e-01 7.3591818794e-01 9.4095371555e-01
7.7000000000e-01 6.8396049742e-01 7.2951904564e-01 9.3970714027e-01
7.8000000000e-01 6.9078102932e-01 7.2306401482e-01 9.3845905204e-01
7.9000000000e-01 6.9753169598e-01 7.1655392895e-01 9.3720989285e-01
8.0000000000e-01 7.0421214149e-01 7.0998961948e-01 9.3596010327e-01
8.1000000000e-01 7.1082202302e-01 7.0337191555e-01 9.3471012238e-01
8.2000000000e-01 7.1736101063e-01 6.9670164376e-01 9.3346038753e-01
8.3000000000e-01 7.2382878710e-01 6.8997962793e-01 9.3221133426e-01
8.4000000000e-01 7.3022504771e-01 6.8320668885e-01 9.3096339611e-01
8.5000000000e-01 7.3654950004e-01 6.7638364408e-01 9.2971700451e-01
8.6000000000e-01 7.4280186377e-01 6.6951130772e-01 9.2847258859e-01
8.7000000000e-01 7.4898187046e-01 6.6259049021e-01 9.2723057510e-01
8.8000000000e-01 7.5508926333e-01 6.5562199811e-01 9.2599138823e-01
8.9000000000e-01 7.6112379705e-01 6.4860663391e-01 9.2475544949e-01
9.0000000000e-01 7.6708523753e-01 6.4154519588e-01 9.2352317760e-01
9.1000000000e-01 7.7297336165e-01 6.3443847785e-01 9.2229498834e-01
9.2000000000e-01 7.7878795709e-01 6.2728726903e-01 9.2107129444e-01
9.3000000000e-01 7.8452882206e-01 6.2009235389e-01 9.1985250547e-01
9.4000000000e-01 7.9019576507e-01 6.1285451199e-01 9.1863902769e-01
9.5000000000e-01 7.9578860470e-01 6.0557451781e-01 9.1743126398e-01
9.6000000000e-01 8.0130716940e-01 5.9825314063e-01 9.1622961371e-01
9.7000000000e-01 8.0675129717e-01 5.9089114439e-01 9.1503447263e-01
9.8000000000e-01 8.1212083539e-01 5.8348928758e-01 9.1384623277e-01
9.9000000000e-01 8.1741564057e-01 5.7604832310e-01 9.1266528235e-01
1.0000000000e+00 8.2263557808e-01 5.6856899817e-01 9.1149200566e-01
1.0100000000e+00 8.2778052192e-01 5.6105205421e-01 9.1032678300e-01
1.0200000000e+00 8.3285035448e-01 5.5349822677e-01 9.0916999056e-01
1.0300000000e+00 8.3784496632e-01 5.4590824542e-01 9.0802200032e-01
1.0400000000e+00 8.4276425586e-01 5.3828283368e-01 9.0688318003e-01
1.0500000000e+00 8.4760812923e-01 5.3062270896e-01 9.0575389306e-01
1.0600000000e+00 8.5237649994e-01 5.2292858246e-01 9.0463449832e-01
1.0700000000e+00 8.5706928868e-01 5.1520115915e-01 9.0352535026e-01
1.0800000000e+00 8.6168642310e-01 5.0744113771e-01 9.0242679871e-01
1.0900000000e+00 8.6622783751e-01 4.9964921046e-01 9.0133918885e-01
1.1000000000e+00 8.7069347269e-01 4.9182606337e-01 9.0026286112e-01
1.1100000000e+00 8.7508327563e-01 4.8397237597e-01 8.9919815121e-01
1.1200000000e+00 8.7939719930e-01 4.7608882140e-01 8.9814538992e-01
1.1300000000e+00 8.8363520240e-01 4.6817606631e-01 8.9710490314e-01
1.1400000000e+00 8.8779724916e-01 4.6023477094e-01 8.9607701179e-01
1.1500000000e+00 8.9188330906e-01 4.5226558903e-01 8.9506203177e-01
1.1600000000e+00 8.9589335663e-01 4.4426916790e-01 8.9406027389e-01
1.1700000000e+00 8.9982737123e-01 4.3624614838e-01 8.9307204382e-01
1.1800000000e+00 9.0368533681e-01 4.2819716491e-01 8.9209764206e-01
1.1900000000e+00 9.0746724166e-01 4.2012284549e-01 8.9113736387e-01
1.2000000000e+00 9.1117307826e-01 4.1202381175e-01 8.9019149925e-01
1.2100000000e+00 9.1480284299e-01 4.0390067896e-01 8.8926033285e-01
1.2200000000e+00 9.1835653594e-01 3.9575405607e-01 8.8834414401e-01
1.2300000000e+00 9.2183416071e-01 3.8758454580e-01 8.8744320663e-01
1.2400000000e+00 9.2523572420e-01 3.7939274460e-01 8.8655778922e-01
1.2500000000e+00 9.2856123639e-01 3.7117924278e-01 8.8568815479e-01
1.2600000000e+00 9.3181071012e-01 3.6294462456e-01 8.8483456086e-01
1.2700000000e+00 9.3498416095e-01 3.5468946810e-01 8.8399725942e-01
1.2800000000e+00 9.3808160688e-01 3.4641434559e-01 8.8317649690e-01
1.2900000000e+00 9.4110306824e-01 3.3811982334e-01 8.8237251413e-01
1.3000000000e+00 9.4404856746e-01 3.2980646185e-01 8.8158554635e-01
1.3100000000e+00 9.4691812886e-01 3.2147481588e-01 8.8081582313e-01
1.3200000000e+00 9.4971177851e-01 3.1312543454e-01 8.8006356839e-01
1.3300000000e+00 9.5242954405e-01 3.0475886142e-01 8.7932900036e-01
1.3400000000e+00 9.5507145449e-01 2.9637563464e-01 8.7861233156e-01
1.3500000000e+00 9.5763754006e-01 2.8797628698e-01 8.7791376879e-01
1.3600000000e+00 9.6012783202e-01 2.7956134599e-01 8.7723351310e-01
1.3700000000e+00 9.6254236254e-01 2.7113133405e-01 8.7657175978e-01
1.3800000000e+00 9.6488116450e-01 2.6268676857e-01 8.7592869833e-01
1.3900000000e+00 9.6714427136e-01 2.5422816203e-01 8.7530451247e-01
1.4000000000e+00 9.6933171700e-01 2.4575602212e-01 8.7469938011e-01
1.4100000000e+00 9.7144353559e-01 2.3727085191e-01 8.7411347333e-01
1.4200000000e+00 9.7347976142e-01 2.2877314989e-01 8.7354695838e-01
1.4300000000e+00 9.7544042879e-01 2.2026341020e-01 8.7299999566e-01
1.4400000000e+00 9.7732557190e-01 2.1174212268e-01 8.7247273974e-01
1.4500000000e+00 9.7913522464e-01 2.0320977305e-01 8.7196533929e-01
1.4600000000e+00 9.8086942058e-01 1.9466684304e-01 8.7147793713e-01
1.4700000000e+00 9.8252819274e-01 1.8611381053e-01 8.7101067019e-01
1.4800000000e+00 9.8411157357e-01 1.7755114970e-01 8.7056366950e-01
1.4900000000e+00 9.8561959479e-01 1.6897933117e-01 8.7013706021e-01
1.5000000000e+00 9.8705228729e-01 1.6039882215e-01 8.6973096156e-01
1.5100000000e+00 9.8840968106e-01 1.5181008660e-01 8.6934548688e-01
1.5200000000e+00 9.8969180504e-01 1.4321358536e-01 8.6898074358e-01
1.5300000000e+00 9.9089868711e-01 1.3460977634e-01 8.6863683317e-01
1.5400000000e+00 9.9203035392e-01 1.2599911467e-01 8.6831385120e-01
1.5500000000e+00 9.9308683088e-01 1.1738205281e-01 8.6801188733e-01
1.5600000000e+00 9.9406814205e-01 1.0875904079e-01 8.6773102526e-01
1.5700000000e+00 9.9497431007e-01 1.0013052632e-01 8.6747134278e-01
1.5800000000e+00 9.9580535610e-01 9.1496954955e-02 8.6723291171e-01
1.5900000000e+00 9.9656129976e-01 8.2858770296e-02 8.6701579796e-01
1.6000000000e+00 9.9724215909e-01 7.4216414119e-02 8.6682006148e-01
1.6100000000e+00 9.9784795048e-01 6.5570326559e-02 8.6664575629e-01
1.6200000000e+00 9.9837868861e-01 5.6920946278e-02 8.6649293043e-01
1.6300000000e+00 9.9883438646e-01 4.8268710633e-02 8.6636162604e-01
1.6400000000e+00 9.9921505522e-01 3.9614055850e-02 8.6625187926e-01
1.6500000000e+00 9.9952070430e-01 3.0957417191e-02 8.6616372031e-01
1.6600000000e+00 9.9975134127e-01 2.2299229125e-02 8.6609717345e-01
1.6700000000e+00 9.9990697189e-01 1.3639925506e-02 8.6605225700e-01
1.6800000000e+00 9.9998760002e-01 4.9799397416e-03 8.6602898330e-01
1.6900000000e+00 9.9999322769e-01 -3.6802950345e-03 8.6602735875e-01
1.7000000000e+00 9.9992385503e-01 -1.2340345787e-02 8.6604738380e-01
1.7100000000e+00 9.9977948032e-01 -2.0999779408e-02 8.6608905295e-01
1.7200000000e+00 9.9956009994e-01 -2.9658162542e-02 8.6615235473e-01
1.7300000000e+00 9.9926570844e-01 -3.8315061414e-02 8.6623727174e-01
1.7400000000e+00 9.9889629851e-01 -4.6970041657e-02 8.6634378059e-01
1.7500000000e+00 9.9845186103e-01 -5.5622668138e-02 8.6647185197e-01
1.7600000000e+00 9.9793238505e-01 -6.4272504789e-02 8.6662145062e-01
1.7700000000e+00 9.9733785787e-01 -7.2919114433e-02 8.6679253531e-01
1.7800000000e+00 9.9666826507e-01 -8.1562058615e-02 8.6698505888e-01
1.7900000000e+00 9.9592359049e-01 -9.0200897429e-02 8.6719896819e-01
1.8000000000e+00 9.9510381636e-01 -9.8835189355e-02 8.6743420421e-01
1.8100000000e+00 9.9420892329e-01 -1.0746449109e-01 8.6769070191e-01
1.8200000000e+00 9.9323889034e-01 -1.1608835736e-01 8.6796839035e-01
1.8300000000e+00 9.9219369508e-01 -1.2470634081e-01 8.6826719264e-01
1.8400000000e+00 9.9107331367e-01 -1.3331799176e-01 8.6858702598e-01
1.8500000000e+00 9.8987772090e-01 -1.4192285812e-01 8.6892780159e-01
1.8600000000e+00 9.8860689030e-01 -1.5052048518e-01 8.6928942480e-01
1.8700000000e+00 9.8726079416e-01 -1.5911041545e-01 8.6967179501e-01
1.8800000000e+00 9.8583940370e-01 -1.6769218855e-01 8.7007480568e-01
1.8900000000e+00 9.8434268909e-01 -1.7626534098e-01 8.7049834438e-01
1.9000000000e+00 9.8277061955e-01 -1.8482940605e-01 8.7094229275e-01
1.9100000000e+00 9.8112316349e-01 -1.9338391364e-01 8.7140652653e-01
1.9200000000e+00 9.7940028857e-01 -2.0192839012e-01 8.7189091557e-01
1.9300000000e+00 9.7760196183e-01 -2.1046235819e-01 8.7239532382e-01
1.9400000000e+00 9.7572814980e-01 -2.1898533669e-01 8.7291960935e-01
1.9500000000e+00 9.7377881860e-01 -2.2749684052e-01 8.7346362436e-01
1.9600000000e+00 9.7175393409e-01 -2.3599638044e-01 8.7402721517e-01
1.9700000000e+00 9.6965346197e-01 -2.4448346300e-01 8.7461022226e-01
1.9800000000e+00 9.6747736794e-01 -2.5295759035e-01 8.7521248025e-01
1.9900000000e+00 9.6522561781e-01 -2.6141826012e-01 8.7583381794e-01
2.0000000000e+00 9.6289817763e-01 -2.6986496532e-01 8.7647405828e-01
2.0100000000e+00 9.6049501389e-01 -2.7829719420e-01 8.7713301844e-01
2.0200000000e+00 9.5801609359e-01 -2.8671443010e-01 8.7781050977e-01
2.0300000000e+00 9.5546138446e-01 -2.9511615138e-01 8.7850633786e-01
2.0400000000e+00 9.5283085509e-01 -3.0350183128e-01 8.7922030252e-01
2.0500000000e+00 9.5012447508e-01 -3.1187093782e-01 8.7995219781e-01
2.0600000000e+00 9.4734221522e-01 -3.2022293368e-01 8.8070181207e-01
2.0700000000e+00 9.4448404768e-01 -3.2855727610e-01 8.8146892792e-01
2.0800000000e+00 9.4154994613e-01 -3.3687341680e-01 8.8225332230e-01
2.0900000000e+00 9.3853988596e-01 -3.4517080188e-01 8.8305476647e-01
2.1000000000e+00 9.3545384445e-01 -3.5344887169e-01 8.8387302606e-01
2.1100000000e+00 9.3229180096e-01 -3.6170706083e-01 8.8470786106e-01
2.1200000000e+00 9.2905373712e-01 -3.6994479797e-01 8.8555902590e-01
2.1300000000e+00 9.2573963699e-01 -3.7816150586e-01 8.8642626941e-01
2.1400000000e+00 9.2234948730e-01 -3.8635660119e-01 8.8730933489e-01
2.1500000000e+00 9.1888327763e-01 -3.9452949457e-01 8.8820796016e-01
2.1600000000e+00 9.1534100062e-01 -4.0267959047e-01 8.8912187754e-01
2.1700000000e+00 9.1172265216e-01 -4.1080628713e-01 8.9005081392e-01
2.1800000000e+00 9.0802823160e-01 -4.1890897652e-01 8.9099449079e-01
2.1900000000e+00 9.0425774200e-01 -4.2698704433e-01 8.9195262429e-01
2.2000000000e+00 9.0041119029e-01 -4.3503986989e-01 8.9292492521e-01
2.2100000000e+00 8.9648858753e-01 -4.4306682615e-01 8.9391109909e-01
2.2200000000e+00 8.9248994909e-01 -4.5106727964e-01 8.9491084621e-01
2.2300000000e+00 8.8841529494e-01 -4.5904059049e-01 8.9592386166e-01
2.2400000000e+00 8.8426464979e-01 -4.6698611236e-01 8.9694983542e-01
2.2500000000e+00 8.8003804338e-01 -4.7490319246e-01 8.9798845233e-01
2.2600000000e+00 8.7573551069e-01 -4.8279117154e-01 8.9903939224e-01
2.2700000000e+00 8.7135709217e-01 -4.9064938390e-01 9.0010232999e-01
2.2800000000e+00 8.6690283397e-01 -4.9847715739e-01 9.0117693550e-01
2.2900000000e+00 8.6237278821e-01 -5.0627381342e-01 9.0226287384e-01
2.3000000000e+00 8.5776701314e-01 -5.1403866700e-01 9.0335980526e-01
2.3100000000e+00 8.5308557346e-01 -5.2177102674e-01 9.0446738529e-01
2.3200000000e+00 8.4832854053e-01 -5.2947019493e-01 9.0558526479e-01
2.3300000000e+00 8.4349599258e-01 -5.3713546754e-01 9.0671309001e-01
2.3400000000e+00 8.3858801501e-01 -5.4476613429e-01 9.0785050269e-01
2.3500000000e+00 8.3360470058e-01 -5.5236147871e-01 9.0899714013e-01
2.3600000000e+00 8.2854614968e-01 -5.5992077818e-01 9.1015263524e-01
2.3700000000e+00 8.2341247057e-01 -5.6744330405e-01 9.1131661666e-01
2.3800000000e+00 8.1820377961e-01 -5.7492832164e-01 9.1248870882e-01
2.3900000000e+00 8.1292020152e-01 -5.8237509043e-01 9.1366853205e-01
2.4000000000e+00 8.0756186963e-01 -5.8978286405e-01 9.1485570264e-01
2.4100000000e+00 8.0212892607e-01 -5.9715089044e-01 9.1604983296e-01
2.4200000000e+00 7.9662152211e-01 -6.0447841195e-01 9.1725053153e-01
2.4300000000e+00 7.9103981828e-01 -6.1176466545e-01 9.1845740317e-01
2.4400000000e+00 7.8538398471e-01 -6.1900888245e-01 9.1967004905e-01
2.4500000000e+00 7.7965420132e-01 -6.2621028924e-01 9.2088806679e-01
2.4600000000e+00 7.7385065807e-01 -6.3336810702e-01 9.2211105065e-01
2.4700000000e+00 7.6797355519e-01 -6.4048155205e-01 9.2333859153e-01
2.4800000000e+00 7.6202310341e-01 -6.4754983581e-01 9.2457027718e-01
2.4900000000e+00 7.5599952421e-01 -6.5457216516e-01 9.2580569226e-01
2.5000000000e+00 7.4990305001e-01 -6.6154774248e-01 9.2704441850e-01
2.5100000000e+00 7.4373392446e-01 -6.6847576591e-01 9.2828603479e-01
2.5200000000e+00 7.3749240259e-01 -6.7535542947e-01 9.2953011732e-01
2.5300000000e+00 7.3117875108e-01 -6.8218592331e-01 9.3077623974e-01
2.5400000000e+00 7.2479324846e-01 -6.8896643386e-01 9.3202397326e-01
2.5500000000e+00 7.1833618531e-01 -6.9569614406e-01 9.3327288678e-01
2.5600000000e+00 7.1180786450e-01 -7.0237423360e-01 9.3452254707e-01
2.5700000000e+00 7.0520860137e-01 -7.0899987909e-01 9.3577251889e-01
2.5800000000e+00 6.9853872392e-01 -7.1557225434e-01 9.3702236514e-01
2.5900000000e+00 6.9179857304e-01 -7.2209053057e-01 9.3827164700e-01
2.6000000000e+00 6.8498850267e-01 -7.2855387667e-01 9.3951992410e-01
2.6100000000e+00 6.7810888000e-01 -7.3496145943e-01 9.4076675467e-01
2.6200000000e+00 6.7116008566e-01 -7.4131244385e-01 9.4201169570e-01
2.6300000000e+00 6.6414251385e-01 -7.4760599335e-01 9.4325430309e-01
2.6400000000e+00 6.5705657256e-01 -7.5384127006e-01 9.4449413185e-01
2.6500000000e+00 6.4990268371e-01 -7.6001743513e-01 9.4573073621e-01
2.6600000000e+00 6.4268128329e-01 -7.6613364898e-01 9.4696366985e-01
2.6700000000e+00 6.3539282154e-01 -7.7218907162e-01 9.4819248603e-01
2.6800000000e+00 6.2803776306e-01 -7.7818286294e-01 9.4941673781e-01
2.6900000000e+00 6.2061658697e-01 -7.8411418299e-01 9.5063597816e-01
2.7000000000e+00 6.1312978703e-01 -7.8998219237e-01 9.5184976023e-01
2.7100000000e+00 6.0557787174e-01 -7.9578605244e-01 9.5305763745e-01
2.7200000000e+00 5.9796136447e-01 -8.0152492575e-01 9.5425916377e-01
2.7300000000e+00 5.9028080358e-01 -8.0719797628e-01 9.5545389382e-01
2.7400000000e+00 5.8253674247e-01 -8.1280436986e-01 9.5664138312e-01
2.7500000000e+00 5.7472974971e-01 -8.1834327443e-01 9.5782118826e-01
2.7600000000e+00 5.6686040907e-01 -8.2381386043e-01 9.5899286710e-01
2.7700000000e+00 5.5892931964e-01 -8.2921530114e-01 9.6015597894e-01
2.7800000000e+00 5.5093709586e-01 -8.3454677305e-01 9.6131008477e-01
2.7900000000e+00 5.4288436758e-01 -8.3980745617e-01 9.6245474743e-01
2.8000000000e+00 5.3477178007e-01 -8.4499653445e-01 9.6358953180e-01
2.8100000000e+00 5.2659999411e-01 -8.5011319611e-01 9.6471400505e-01
2.8200000000e+00 5.1836968595e-01 -8.5515663400e-01 9.6582773679e-01
2.8300000000e+00 5.1008154736e-01 -8.6012604602e-01 9.6693029932e-01
2.8400000000e+00 5.0173628559e-01 -8.6502063543e-01 9.6802126780e-01
2.8500000000e+00 4.9333462342e-01 -8.6983961127e-01 9.6910022047e-01
2.8600000000e+00 4.8487729907e-01 -8.7458218873e-01 9.7016673887e-01
2.8700000000e+00 4.7636506621e-01 -8.7924758953e-01 9.7122040800e-01
2.8800000000e+00 4.6779869393e-01 -8.8383504227e-01 9.7226081659e-01
2.8900000000e+00 4.5917896664e-01 -8.8834378289e-01 9.7328755727e-01
2.9000000000e+00 4.5050668403e-01 -8.9277305495e-01 9.7430022678e-01
2.9100000000e+00 4.4178266100e-01 -8.9712211010e-01 9.7529842617e-01
2.9200000000e+00 4.3300772757e-01 -9.0139020843e-01 9.7628176105e-01
2.9300000000e+00 4.2418272877e-01 -9.0557661885e-01 9.7724984172e-01
2.9400000000e+00 4.1530852455e-01 -9.0968061947e-01 9.7820228345e-01
2.9500000000e+00 4.0638598962e-01 -9.1370149799e-01 9.7913870665e-01
2.9600000000e+00 3.9741601338e-01 -9.1763855210e-01 9.8005873705e-01
2.9700000000e+00 3.8839949971e-01 -9.2149108982e-01 9.8096200597e-01
2.9800000000e+00 3.7933736688e-01 -9.2525842989e-01 9.8184815044e-01
2.9900000000e+00 3.7023054731e-01 -9.2893990216e-01 9.8271681346e-01
3.0000000000e+00 3.6107998747e-01 -9.3253484795e-01 9.8356764417e-01
3.0100000000e+00 3.5188664762e-01 -9.3604262041e-01 9.8440029805e-01
3.0200000000e+00 3.4265150166e-01 -9.3946258489e-01 9.8521443711e-01
3.0300000000e+00 3.3337553690e-01 -9.4279411930e-01 9.8600973010e-01
3.0400000000e+00 3.2405975384e-01 -9.4603661448e-01 9.8678585264e-01
3.0500000000e+00 3.1470516591e-01 -9.4918947452e-01 9.8754248751e-01
3.0600000000e+00 3.0531279929e-01 -9.5225211713e-01 9.8827932471e-01
3.0700000000e+00 2.9588369258e-01 -9.5522397398e-01 9.8899606173e-01
3.0800000000e+00 2.8641889660e-01 -9.5810449100e-01 9.8969240369e-01
3.0900000000e+00 2.7691947405e-01 -9.6089312876e-01 9.9036806351e-01
3.1000000000e+00 2.6738649928e-01 -9.6358936275e-01 9.9102276210e-01
3.1100000000e+00 2.5782105796e-01 -9.6619268372e-01 9.9165622850e-01
3.1200000000e+00 2.4822424680e-01 -9.6870259796e-01 9.9226820005e-01
3.1300000000e+00 2.3859717319e-01 -9.7111862764e-01 9.9285842255e-01
3.1400000000e+00 2.2894095492e-01 -9.7344031104e-01 9.9342665043e-01
3.1500000000e+00 2.1925671982e-01 -9.7566720290e-01 9.9397264686e-01
3.1600000000e+00 2.0954560544e-01 -9.7779887464e-01 9.9449618391e-01
3.1700000000e+00 1.9980875865e-01 -9.7983491465e-01 9.9499704270e-01
3.1800000000e+00 1.9004733535e-01 -9.8177492855e-01 9.9547501354e-01
3.1900000000e+00 1.8026250002e-01 -9.8361853942e-01 9.9592989601e-01
3.2000000000e+00 1.7045542541e-01 -9.8536538804e-01 9.9636149915e-01
3.2100000000e+00 1.6062729212e-01 -9.8701513313e-01 9.9676964152e-01
3.2200000000e+00 1.5077928823e-01 -9.8856745154e-01 9.9715415135e-01
3.2300000000e+00 1.4091260888e-01 -9.9002203847e-01 9.9751486664e-01
3.2400000000e+00 1.3102845587e-01 -9.9137860767e-01 9.9785163523e-01
3.2500000000e+00 1.2112803727e-01 -9.9263689161e-01 9.9816431495e-01
3.2600000000e+00 1.1121256698e-01 -9.9379664164e-01 9.9845277366e-01
3.2700000000e+00 1.0128326431e-01 -9.9485762819e-01 9.9871688936e-01
3.2800000000e+00 9.1341353554e-02 -9.9581964086e-01 9.9895655025e-01
3.2900000000e+00 8.1388063581e-02 -9.9668248861e-01 9.9917165481e-01
3.3000000000e+00 7.1424627362e-02 -9.9744599984e-01 9.9936211187e-01
3.3100000000e+00 6.1452281553e-02 -9.9811002254e-01 9.9952784067e-01
3.3200000000e+00 5.1472266044e-02 -9.9867442434e-01 9.9966877087e-01
3.3300000000e+00 4.1485823516e-02 -9.9913909264e-01 9.9978484266e-01
3.3400000000e+00 3.1494198987e-02 -9.9950393467e-01 9.9987600674e-01
3.3500000000e+00 2.1498639365e-02 -9.9976887754e-01 9.9994222439e-01
3.3600000000e+00 1.1500392992e-02 -9.9993386829e-01 9.9998346748e-01
3.3700000000e+00 1.5007091888e-03 -9.9999887393e-01 9.9999971848e-01
3.3800000000e+00 -8.4991621969e-03 -9.9996388147e-01 9.9999097049e-01
3.3900000000e+00 -1.8497971250e-02 -9.9982889789e-01 9.9995722722e-01
3.4000000000e+00 -2.8494468444e-02 -9.9959395019e-01 9.9989850301e-01
3.4100000000e+00 -3.8487405094e-02 -9.9925908535e-01 9.9981482281e-01
3.4200000000e+00 -4.8475533816e-02 -9.9882437026e-01 9.9970622217e-01
3.4300000000e+00 -5.8457608974e-02 -9.9828989174e-01 9.9957274722e-01
3.4400000000e+00 -6.8432387141e-02 -9.9765575645e-01 9.9941445462e-01
